,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,F10,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F11,HEX,IEC,Unkn,,,4.27194324056073,4.27194324056073,0,NaN,NaN,NaN,0,60,
,F12,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G01,HEX,IEC,Unkn,,,2.92944772148328,2.92944772148328,0,NaN,NaN,NaN,0,60,
,G02,HEX,IEC,Unkn,,,2.39519093756777,2.39519093756777,0,NaN,NaN,NaN,0,60,
,G03,HEX,IEC,Unkn,,,2.21281828420977,2.21281828420977,0,NaN,NaN,NaN,0,60,
,G04,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G05,HEX,IEC,Unkn,,,3.71187464567293,3.71187464567293,0,NaN,NaN,NaN,0,60,
,G06,HEX,IEC,Unkn,,,2.66806656175286,2.66806656175286,0,NaN,NaN,NaN,0,60,
,G07,HEX,IEC,Unkn,,,2.46792507754923,2.46792507754923,0,NaN,NaN,NaN,0,60,
,G08,HEX,IEC,Unkn,,,2.5388748882605,2.5388748882605,0,NaN,NaN,NaN,0,60,
,G09,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G11,HEX,IEC,Unkn,,,2.28572467490552,2.28572467490552,0,NaN,NaN,NaN,0,60,
,G12,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H01,HEX,IEC,Unkn,,,2.7052352414626,2.7052352414626,0,NaN,NaN,NaN,0,60,
,H02,HEX,IEC,Unkn,,,4.00435493921587,4.00435493921587,0,NaN,NaN,NaN,0,60,
,H03,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H04,HEX,IEC,Unkn,,,3.80799758951616,3.80799758951616,0,NaN,NaN,NaN,0,60,
,H05,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H07,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H08,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H09,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,HEX,IEC,Unkn,,,4.23177911880353,4.23177911880353,0,NaN,NaN,NaN,0,60,
,H11,HEX,IEC,Unkn,,,1.08509617826513,1.08509617826513,0,NaN,NaN,NaN,0,60,
,H12,HEX,IEC,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A01,ROX,N_covid,Neg Ctrl,,,NaN,0,0,NaN,NaN,0,0,60,
,A02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A03,ROX,N_covid,Unkn,,,3.39695298558107,3.39695298558107,0,NaN,NaN,NaN,0,60,
,A04,ROX,N_covid,Unkn,,,4.31459496756519,4.31459496756519,0,NaN,NaN,NaN,0,60,
,A05,ROX,N_covid,Unkn,,,1.51836435717258,1.51836435717258,0,NaN,NaN,NaN,0,60,
,A06,ROX,N_covid,Unkn,,,3.25985289801651,3.25985289801651,0,NaN,NaN,NaN,0,60,
,A07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,A08,ROX,N_covid,Unkn,,,3.06029707506694,3.06029707506694,0,NaN,NaN,NaN,0,60,
,A09,ROX,N_covid,Unkn,,,1.03085390661356,1.03085390661356,0,NaN,NaN,NaN,0,60,
,A10,ROX,N_covid,Pos Ctrl,,,1.28272105935508,1.28272105935508,0,NaN,NaN,NaN,0,60,
,A11,ROX,N_covid,Unkn,,,2.43152855388757,2.43152855388757,0,NaN,NaN,NaN,0,60,
,A12,ROX,N_covid,Unkn,,,1.25674710516249,1.25674710516249,0,NaN,NaN,NaN,0,60,
,B01,ROX,N_covid,Unkn,,,4.24576332493526,4.24576332493526,0,NaN,NaN,NaN,0,60,
,B02,ROX,N_covid,Unkn,,,1.07483684233688,1.07483684233688,0,NaN,NaN,NaN,0,60,
,B03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B05,ROX,N_covid,Unkn,,,3.60545463864753,3.60545463864753,0,NaN,NaN,NaN,0,60,
,B06,ROX,N_covid,Unkn,,,3.13476625579576,3.13476625579576,0,NaN,NaN,NaN,0,60,
,B07,ROX,N_covid,Unkn,,,1.38658294544931,1.38658294544931,0,NaN,NaN,NaN,0,60,
,B08,ROX,N_covid,Unkn,,,4.31145037388973,4.31145037388973,0,NaN,NaN,NaN,0,60,
,B09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,B10,ROX,N_covid,Unkn,,,3.45529028741003,3.45529028741003,0,NaN,NaN,NaN,0,60,
,B11,ROX,N_covid,Unkn,,,1.29975802409832,1.29975802409832,0,NaN,NaN,NaN,0,60,
,B12,ROX,N_covid,Unkn,,,1.15502304583365,1.15502304583365,0,NaN,NaN,NaN,0,60,
,C01,ROX,N_covid,Unkn,,,3.10751178756778,3.10751178756778,0,NaN,NaN,NaN,0,60,
,C02,ROX,N_covid,Unkn,,,1.02860075397977,1.02860075397977,0,NaN,NaN,NaN,0,60,
,C03,ROX,N_covid,Unkn,,,4.17005160757553,4.17005160757553,0,NaN,NaN,NaN,0,60,
,C04,ROX,N_covid,Unkn,,,1.44849194455539,1.44849194455539,0,NaN,NaN,NaN,0,60,
,C05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C06,ROX,N_covid,Unkn,,,3.8182963725454,3.8182963725454,0,NaN,NaN,NaN,0,60,
,C07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,C09,ROX,N_covid,Unkn,,,2.70996763442341,2.70996763442341,0,NaN,NaN,NaN,0,60,
,C10,ROX,N_covid,Unkn,,,4.47846042579962,4.47846042579962,0,NaN,NaN,NaN,0,60,
,C11,ROX,N_covid,Unkn,,,4.49840003783939,4.49840003783939,0,NaN,NaN,NaN,0,60,
,C12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D02,ROX,N_covid,Unkn,,,1.0216703476612,1.0216703476612,0,NaN,NaN,NaN,0,60,
,D03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D04,ROX,N_covid,Unkn,,,4.15434382925365,4.15434382925365,0,NaN,NaN,NaN,0,60,
,D05,ROX,N_covid,Unkn,,,1.21066326090746,1.21066326090746,0,NaN,NaN,NaN,0,60,
,D06,ROX,N_covid,Unkn,,,4.64011096814846,4.64011096814846,0,NaN,NaN,NaN,0,60,
,D07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,D08,ROX,N_covid,Unkn,,,4.41306878243911,4.41306878243911,0,NaN,NaN,NaN,0,60,
,D09,ROX,N_covid,Unkn,,,2.45981272093023,2.45981272093023,0,NaN,NaN,NaN,0,60,
,D10,ROX,N_covid,Unkn,,,3.6679839535739,3.6679839535739,0,NaN,NaN,NaN,0,60,
,D11,ROX,N_covid,Unkn,,,3.0815905956449,3.0815905956449,0,NaN,NaN,NaN,0,60,
,D12,ROX,N_covid,Unkn,,,3.61887405776033,3.61887405776033,0,NaN,NaN,NaN,0,60,
,E01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E02,ROX,N_covid,Unkn,,,4.29869010249369,4.29869010249369,0,NaN,NaN,NaN,0,60,
,E03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E05,ROX,N_covid,Unkn,,,4.15955090134961,4.15955090134961,0,NaN,NaN,NaN,0,60,
,E06,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E07,ROX,N_covid,Unkn,,,1.19656062944166,1.19656062944166,0,NaN,NaN,NaN,0,60,
,E08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E09,ROX,N_covid,Unkn,,,3.39797001365237,3.39797001365237,0,NaN,NaN,NaN,0,60,
,E10,ROX,N_covid,Unkn,,,4.35199961323264,4.35199961323264,0,NaN,NaN,NaN,0,60,
,E11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,E12,ROX,N_covid,Unkn,,,2.88513020065371,2.88513020065371,0,NaN,NaN,NaN,0,60,
,F01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F04,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F05,ROX,N_covid,Unkn,,,2.55056048953037,2.55056048953037,0,NaN,NaN,NaN,0,60,
,F06,ROX,N_covid,Unkn,,,4.65374597303835,4.65374597303835,0,NaN,NaN,NaN,0,60,
,F07,ROX,N_covid,Unkn,,,1.4520429564679,1.4520429564679,0,NaN,NaN,NaN,0,60,
,F08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,F09,ROX,N_covid,Unkn,,,3.00997489073879,3.00997489073879,0,NaN,NaN,NaN,0,60,
,F10,ROX,N_covid,Unkn,,,4.90905651004298,4.90905651004298,0,NaN,NaN,NaN,0,60,
,F11,ROX,N_covid,Unkn,,,3.97619359371744,3.97619359371744,0,NaN,NaN,NaN,0,60,
,F12,ROX,N_covid,Unkn,,,1.23768091566128,1.23768091566128,0,NaN,NaN,NaN,0,60,
,G01,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G02,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G03,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G04,ROX,N_covid,Unkn,,,3.0576403055841,3.0576403055841,0,NaN,NaN,NaN,0,60,
,G05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G06,ROX,N_covid,Unkn,,,4.4626119731851,4.4626119731851,0,NaN,NaN,NaN,0,60,
,G07,ROX,N_covid,Unkn,,,4.57322073360447,4.57322073360447,0,NaN,NaN,NaN,0,60,
,G08,ROX,N_covid,Unkn,,,2.92886042577648,2.92886042577648,0,NaN,NaN,NaN,0,60,
,G09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G10,ROX,N_covid,Unkn,,,2.54141523191727,2.54141523191727,0,NaN,NaN,NaN,0,60,
,G11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,G12,ROX,N_covid,Unkn,,,4.61317179891538,4.61317179891538,0,NaN,NaN,NaN,0,60,
,H01,ROX,N_covid,Unkn,,,1.37432997121256,1.37432997121256,0,NaN,NaN,NaN,0,60,
,H02,ROX,N_covid,Unkn,,,2.79465440387148,2.79465440387148,0,NaN,NaN,NaN,0,60,
,H03,ROX,N_covid,Unkn,,,4.14776995539745,4.14776995539745,0,NaN,NaN,NaN,0,60,
,H04,ROX,N_covid,Unkn,,,4.62843351183811,4.62843351183811,0,NaN,NaN,NaN,0,60,
,H05,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H06,ROX,N_covid,Unkn,,,3.2297396266337,3.2297396266337,0,NaN,NaN,NaN,0,60,
,H07,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H08,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H09,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H10,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H11,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
,H12,ROX,N_covid,Unkn,,,NaN,0,0,NaN,NaN,0,0,60,
