,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,G06,ROX,N_covid,Unkn,,22.8347375171108,,Unknown,NoCall,False
,G07,ROX,N_covid,Unkn,,27.8056451968407,,Unknown,NoCall,False
,G08,ROX,N_covid,Unkn,,23.3561571454076,,Unknown,NoCall,False
,G09,ROX,N_covid,Unkn,,33.8900905477289,,Unknown,NoCall,False
,G10,ROX,N_covid,Unkn,,130.661431833508,(+) Positive,Unknown,Positive,False
,G11,ROX,N_covid,Unkn,,21.8097980979706,,Unknown,NoCall,False
,G12,ROX,N_covid,Unkn,,113.748536910417,(+) Positive,Unknown,Positive,False
,H01,ROX,N_covid,Unkn,,22.6847063736812,,Unknown,NoCall,False
,H02,ROX,N_covid,Unkn,,114.334623749986,(+) Positive,Unknown,Positive,False
,H03,ROX,N_covid,Unkn,,109.677181330531,(+) Positive,Unknown,Positive,False
,H04,ROX,N_covid,Unkn,,103.30205619419,(+) Positive,Unknown,Positive,False
,H05,ROX,N_covid,Unkn,,25.4514637664814,,Unknown,NoCall,False
,H06,ROX,N_covid,Unkn,,107.33718316065,(+) Positive,Unknown,Positive,False
,H07,ROX,N_covid,Unkn,,134.194272504808,(+) Positive,Unknown,Positive,False
,H08,ROX,N_covid,Unkn,,126.021944882127,(+) Positive,Unknown,Positive,False
,H09,ROX,N_covid,Unkn,,22.2601538358487,,Unknown,NoCall,False
,H10,ROX,N_covid,Unkn,,138.1394197001,(+) Positive,Unknown,Positive,False
,H11,ROX,N_covid,Unkn,,24.7141168336273,,Unknown,NoCall,False
,H12,ROX,N_covid,Unkn,,17.0767247779622,,Unknown,NoCall,False
