,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F06,FAM,ORF1ab_covid,Unkn,,25.3321574849084,,Unknown,NoCall,False
,F07,FAM,ORF1ab_covid,Unkn,,22.6790250918944,,Unknown,NoCall,False
,F08,FAM,ORF1ab_covid,Unkn,,28.5375819739651,,Unknown,NoCall,False
,F09,FAM,ORF1ab_covid,Unkn,,110.331519414978,,Unknown,NoCall,False
,F10,FAM,ORF1ab_covid,Unkn,,35.8058830272268,,Unknown,NoCall,False
,F11,FAM,ORF1ab_covid,Unkn,,41.165352522007,,Unknown,NoCall,False
,F12,FAM,ORF1ab_covid,Unkn,,105.289880808125,,Unknown,NoCall,False
,G01,FAM,ORF1ab_covid,Unkn,,27.4277054970391,,Unknown,NoCall,False
,G02,FAM,ORF1ab_covid,Unkn,,27.1552911758063,,Unknown,NoCall,False
,G03,FAM,ORF1ab_covid,Unkn,,133.625473140834,(+) Positive,Unknown,Positive,False
,G04,FAM,ORF1ab_covid,Unkn,,25.9224600420341,,Unknown,NoCall,False
,G05,FAM,ORF1ab_covid,Unkn,,42.0225432455354,,Unknown,NoCall,False
,G06,FAM,ORF1ab_covid,Unkn,,25.9835241746183,,Unknown,NoCall,False
,G07,FAM,ORF1ab_covid,Unkn,,22.3582170219155,,Unknown,NoCall,False
,G08,FAM,ORF1ab_covid,Unkn,,25.8715932643681,,Unknown,NoCall,False
,G09,FAM,ORF1ab_covid,Unkn,,22.695963714318,,Unknown,NoCall,False
,G10,FAM,ORF1ab_covid,Unkn,,47.5378368404594,,Unknown,NoCall,False
,G11,FAM,ORF1ab_covid,Unkn,,24.5766789802279,,Unknown,NoCall,False
,G12,FAM,ORF1ab_covid,Unkn,,35.896991662443,,Unknown,NoCall,False
,H01,FAM,ORF1ab_covid,Unkn,,24.7476624500536,,Unknown,NoCall,False
,H02,FAM,ORF1ab_covid,Unkn,,124.040190937633,,Unknown,NoCall,False
,H03,FAM,ORF1ab_covid,Unkn,,20.8354461569219,,Unknown,NoCall,False
,H04,FAM,ORF1ab_covid,Unkn,,20.9041137087526,,Unknown,NoCall,False
,H05,FAM,ORF1ab_covid,Unkn,,39.0137627380254,,Unknown,NoCall,False
,H06,FAM,ORF1ab_covid,Unkn,,25.3960505485587,,Unknown,NoCall,False
,H07,FAM,ORF1ab_covid,Unkn,,23.6344653016238,,Unknown,NoCall,False
,H08,FAM,ORF1ab_covid,Unkn,,42.0171267411151,,Unknown,NoCall,False
,H09,FAM,ORF1ab_covid,Unkn,,36.1187065166811,,Unknown,NoCall,False
,H10,FAM,ORF1ab_covid,Unkn,,21.5676020255278,,Unknown,NoCall,False
,H11,FAM,ORF1ab_covid,Unkn,,103.327736840977,,Unknown,NoCall,False
,H12,FAM,ORF1ab_covid,Unkn,,34.1860158754818,,Unknown,NoCall,False
