,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,D04,Cy5,E_covid,Unkn,,317.859768160076,(+) Positive,Unknown,Positive,False
,D05,Cy5,E_covid,Unkn,,183.783020965154,,Unknown,NoCall,False
,D06,Cy5,E_covid,Unkn,,320.33049099836,(+) Positive,Unknown,Positive,False
,D07,Cy5,E_covid,Unkn,,277.165793681458,(+) Positive,Unknown,Positive,False
,D08,Cy5,E_covid,Unkn,,408.40971689414,(+) Positive,Unknown,Positive,False
,D09,Cy5,E_covid,Unkn,,72.7549500990051,,Unknown,NoCall,False
,D10,Cy5,E_covid,Unkn,,157.047393129793,,Unknown,NoCall,False
,D11,Cy5,E_covid,Unkn,,348.678286158722,(+) Positive,Unknown,Positive,False
,D12,Cy5,E_covid,Unkn,,41.9459375386494,,Unknown,NoCall,False
,E01,Cy5,E_covid,Unkn,,162.14069899417,,Unknown,NoCall,False
,E02,Cy5,E_covid,Unkn,,74.0745223911404,,Unknown,NoCall,False
,E03,Cy5,E_covid,Unkn,,35.6675383061307,,Unknown,NoCall,False
,E04,Cy5,E_covid,Unkn,,374.297338817983,(+) Positive,Unknown,Positive,False
,E05,Cy5,E_covid,Unkn,,83.1235313736697,,Unknown,NoCall,False
,E06,Cy5,E_covid,Unkn,,49.8097121580953,,Unknown,NoCall,False
,E07,Cy5,E_covid,Unkn,,195.621323684588,(+) Positive,Unknown,Positive,False
,E08,Cy5,E_covid,Unkn,,335.701184922347,(+) Positive,Unknown,Positive,False
,E09,Cy5,E_covid,Unkn,,307.595530296216,(+) Positive,Unknown,Positive,False
,E10,Cy5,E_covid,Unkn,,48.2969073190876,,Unknown,NoCall,False
,E11,Cy5,E_covid,Unkn,,27.7667886223777,,Unknown,NoCall,False
,E12,Cy5,E_covid,Unkn,,365.101752418802,(+) Positive,Unknown,Positive,False
,F01,Cy5,E_covid,Unkn,,327.857662366759,(+) Positive,Unknown,Positive,False
,F02,Cy5,E_covid,Unkn,,36.6818473051389,,Unknown,NoCall,False
,F03,Cy5,E_covid,Unkn,,118.95530002959,,Unknown,NoCall,False
,F04,Cy5,E_covid,Unkn,,63.7709409389854,,Unknown,NoCall,False
,F05,Cy5,E_covid,Unkn,,340.796658777036,(+) Positive,Unknown,Positive,False
,F06,Cy5,E_covid,Unkn,,175.991660179858,,Unknown,NoCall,False
,F07,Cy5,E_covid,Unkn,,356.095629878947,(+) Positive,Unknown,Positive,False
,F08,Cy5,E_covid,Unkn,,186.683940621983,(+) Positive,Unknown,Positive,False
,F09,Cy5,E_covid,Unkn,,60.0058370122013,,Unknown,NoCall,False
,F10,Cy5,E_covid,Unkn,,183.146767347149,,Unknown,NoCall,False
,F11,Cy5,E_covid,Unkn,,95.2133599587549,,Unknown,NoCall,False
,F12,Cy5,E_covid,Unkn,,86.7695518553206,,Unknown,NoCall,False
,G01,Cy5,E_covid,Unkn,,350.087773528433,(+) Positive,Unknown,Positive,False
,G02,Cy5,E_covid,Unkn,,210.611232081411,(+) Positive,Unknown,Positive,False
,G03,Cy5,E_covid,Unkn,,66.4484535104508,,Unknown,NoCall,False
,G04,Cy5,E_covid,Unkn,,353.365767547215,(+) Positive,Unknown,Positive,False
,G05,Cy5,E_covid,Unkn,,27.5026506065737,,Unknown,NoCall,False
,G06,Cy5,E_covid,Unkn,,329.016020105251,(+) Positive,Unknown,Positive,False
,G07,Cy5,E_covid,Unkn,,103.790718228619,,Unknown,NoCall,False
,G08,Cy5,E_covid,Unkn,,44.8177047016972,,Unknown,NoCall,False
,G09,Cy5,E_covid,Unkn,,169.967970373328,,Unknown,NoCall,False
,G10,Cy5,E_covid,Unkn,,93.7359543630264,,Unknown,NoCall,False
,G11,Cy5,E_covid,Unkn,,71.2294378220293,,Unknown,NoCall,False
,G12,Cy5,E_covid,Unkn,,184.49655423284,(+) Positive,Unknown,Positive,False
,H01,Cy5,E_covid,Unkn,,214.458076946222,(+) Positive,Unknown,Positive,False
,H02,Cy5,E_covid,Unkn,,62.6291456767789,,Unknown,NoCall,False
,H03,Cy5,E_covid,Unkn,,339.530150560686,(+) Positive,Unknown,Positive,False
,H04,Cy5,E_covid,Unkn,,76.826216238889,,Unknown,NoCall,False
,H05,Cy5,E_covid,Unkn,,44.0673727235535,,Unknown,NoCall,False
,H06,Cy5,E_covid,Unkn,,36.5363478725911,,Unknown,NoCall,False
,H07,Cy5,E_covid,Unkn,,160.389923611124,,Unknown,NoCall,False
,H08,Cy5,E_covid,Unkn,,39.4832597676648,,Unknown,NoCall,False
,H09,Cy5,E_covid,Unkn,,162.418079000492,,Unknown,NoCall,False
,H10,Cy5,E_covid,Unkn,,220.017486090367,(+) Positive,Unknown,Positive,False
,H11,Cy5,E_covid,Unkn,,61.1005552887234,,Unknown,NoCall,False
,H12,Cy5,E_covid,Unkn,,190.532785304804,(+) Positive,Unknown,Positive,False
