,Well,Fluor,Target,Content,Sample,End RFU,Call,Sample Type,CallType,Is Control
,F01,Cy5,E_covid,Unkn,,34.6194096745596,,Unknown,NoCall,False
,F02,Cy5,E_covid,Unkn,,132.132192755642,,Unknown,NoCall,False
,F03,Cy5,E_covid,Unkn,,335.212182972185,(+) Positive,Unknown,Positive,False
,F04,Cy5,E_covid,Unkn,,300.892568572378,(+) Positive,Unknown,Positive,False
,F05,Cy5,E_covid,Unkn,,286.911224301327,(+) Positive,Unknown,Positive,False
,F06,Cy5,E_covid,Unkn,,60.9855202434292,,Unknown,NoCall,False
,F07,Cy5,E_covid,Unkn,,95.1066636776955,,Unknown,NoCall,False
,F08,Cy5,E_covid,Unkn,,175.513781585942,,Unknown,NoCall,False
,F09,Cy5,E_covid,Unkn,,61.3509333820266,,Unknown,NoCall,False
,F10,Cy5,E_covid,Unkn,,171.378313599753,,Unknown,NoCall,False
,F11,Cy5,E_covid,Unkn,,154.452974724754,,Unknown,NoCall,False
,F12,Cy5,E_covid,Unkn,,160.055410990308,,Unknown,NoCall,False
,G01,Cy5,E_covid,Unkn,,149.036295205922,,Unknown,NoCall,False
,G02,Cy5,E_covid,Unkn,,192.796457325268,,Unknown,NoCall,False
,G03,Cy5,E_covid,Unkn,,159.794761824059,,Unknown,NoCall,False
,G04,Cy5,E_covid,Unkn,,149.862797773692,,Unknown,NoCall,False
,G05,Cy5,E_covid,Unkn,,201.123639655598,,Unknown,NoCall,False
,G06,Cy5,E_covid,Unkn,,29.1173993453263,,Unknown,NoCall,False
,G07,Cy5,E_covid,Unkn,,185.029173568741,,Unknown,NoCall,False
,G08,Cy5,E_covid,Unkn,,53.4330597649847,,Unknown,NoCall,False
,G09,Cy5,E_covid,Unkn,,46.6488779374356,,Unknown,NoCall,False
,G10,Cy5,E_covid,Unkn,,109.421221693858,,Unknown,NoCall,False
,G11,Cy5,E_covid,Unkn,,153.021252439097,,Unknown,NoCall,False
,G12,Cy5,E_covid,Unkn,,44.3870121783943,,Unknown,NoCall,False
,H01,Cy5,E_covid,Unkn,,156.331827879309,,Unknown,NoCall,False
,H02,Cy5,E_covid,Unkn,,278.873168107483,(+) Positive,Unknown,Positive,False
,H03,Cy5,E_covid,Unkn,,341.67027078934,(+) Positive,Unknown,Positive,False
,H04,Cy5,E_covid,Unkn,,71.8602633785755,,Unknown,NoCall,False
,H05,Cy5,E_covid,Unkn,,38.8687232558621,,Unknown,NoCall,False
,H06,Cy5,E_covid,Unkn,,73.7957254401592,,Unknown,NoCall,False
,H07,Cy5,E_covid,Unkn,,230.579236752969,(+) Positive,Unknown,Positive,False
,H08,Cy5,E_covid,Unkn,,80.8621382043721,,Unknown,NoCall,False
,H09,Cy5,E_covid,Unkn,,103.372929449297,,Unknown,NoCall,False
,H10,Cy5,E_covid,Unkn,,165.794775820119,,Unknown,NoCall,False
,H11,Cy5,E_covid,Unkn,,65.5469881316631,,Unknown,NoCall,False
,H12,Cy5,E_covid,Unkn,,334.216244726807,(+) Positive,Unknown,Positive,False
